12	 24	 3
0	1	117502	135481
1	1	117502	135481
2	1	117502	135475
3	1	117502	135874
4	1	117502	136492
5	1	117502	137219
6	1	117502	136665
7	1	117502	136517
8	1	117502	133668
9	1	117502	132552
10	1	117502	130498
11	1	117502	129627
12	1	117502	127627
13	1	117502	125594
14	1	117502	123866
15	1	117502	122607
16	1	117502	120188
17	1	117502	117661
18	1	117502	116916
19	1	117502	114367
20	1	117502	112107
21	1	117502	110570
22	1	117502	109483
23	1	117502	107724
24	1	117502	105971
25	1	117502	104968
26	1	117502	103986
27	1	117502	102587
28	1	117502	101290
29	1	117502	100334
30	1	117502	99924
31	1	117502	99170
32	1	117502	98318
33	1	117502	97582
34	1	117502	97222
35	1	117502	95782
36	1	117502	95082
37	1	117502	94981
38	1	117502	94162
39	1	117502	93338
40	1	117502	92956
41	1	117502	92108
42	1	117502	92106
43	1	117502	91611
44	1	117502	91052
45	1	117502	90807
46	1	117502	89930
47	1	117502	89804
48	1	117502	89371
49	1	117502	88516
50	1	117502	88407
51	1	117502	88482
52	1	117502	87384
53	1	117502	87220
54	1	117502	86840
55	1	117502	86803
56	1	117502	86225
57	1	117502	86232
58	1	117502	85289
59	1	117502	85018
60	1	117502	84704
61	1	117502	84380
62	1	117502	84112
63	1	117502	83332
64	1	117502	83103
65	1	117502	82802
66	1	117502	82496
67	1	117502	82465
68	1	117502	81901
69	1	117502	81510
70	1	117502	80811
71	1	117502	80324
72	1	117502	80144
73	1	117502	79925
74	1	117502	79017
75	1	117502	78887
76	1	117502	78336
77	1	117502	78045
78	1	117502	77662
79	1	117502	77353
80	1	117502	76982
81	1	117502	76192
82	1	117502	75897
83	1	117502	75392
84	1	117502	75289
85	1	117502	74997
86	1	117502	74428
87	1	117502	74256
88	1	117502	73879
89	1	117502	73829
90	1	117502	73126
91	1	117502	72759
92	1	117502	72819
93	1	117502	72489
94	1	117502	72579
95	1	117502	72327
96	1	117502	72033
97	1	117502	72103
98	1	117502	72062
99	1	117502	71950
100	1	117502	71653
0	2	116975	134094
1	2	116975	134094
2	2	116975	134058
3	2	116975	135079
4	2	116975	136137
5	2	116975	137070
6	2	116975	136854
7	2	116975	135814
8	2	116975	134626
9	2	116975	132720
10	2	116975	130544
11	2	116975	129046
12	2	116975	126617
13	2	116975	124988
14	2	116975	123430
15	2	116975	121257
16	2	116975	119206
17	2	116975	117062
18	2	116975	115052
19	2	116975	113386
20	2	116975	111999
21	2	116975	110334
22	2	116975	108717
23	2	116975	107751
24	2	116975	105564
25	2	116975	104605
26	2	116975	103651
27	2	116975	102352
28	2	116975	101027
29	2	116975	100554
30	2	116975	99716
31	2	116975	99139
32	2	116975	97853
33	2	116975	96331
34	2	116975	96558
35	2	116975	95645
36	2	116975	94623
37	2	116975	94667
38	2	116975	93395
39	2	116975	93043
40	2	116975	92789
41	2	116975	91797
42	2	116975	91655
43	2	116975	91342
44	2	116975	90451
45	2	116975	90095
46	2	116975	89131
47	2	116975	88930
48	2	116975	88911
49	2	116975	87941
50	2	116975	87874
51	2	116975	87897
52	2	116975	86923
53	2	116975	86731
54	2	116975	86517
55	2	116975	86258
56	2	116975	85668
57	2	116975	85340
58	2	116975	84777
59	2	116975	84518
60	2	116975	84015
61	2	116975	83737
62	2	116975	83135
63	2	116975	82994
64	2	116975	82852
65	2	116975	82409
66	2	116975	82001
67	2	116975	81701
68	2	116975	81047
69	2	116975	80952
70	2	116975	80035
71	2	116975	79987
72	2	116975	79707
73	2	116975	79315
74	2	116975	78755
75	2	116975	78598
76	2	116975	78278
77	2	116975	77648
78	2	116975	77330
79	2	116975	77132
80	2	116975	76673
81	2	116975	75959
82	2	116975	75819
83	2	116975	75700
84	2	116975	74930
85	2	116975	74443
86	2	116975	74313
87	2	116975	73953
88	2	116975	73524
89	2	116975	73387
90	2	116975	73018
91	2	116975	72595
92	2	116975	72410
93	2	116975	72156
94	2	116975	71770
95	2	116975	71705
96	2	116975	71686
97	2	116975	71652
98	2	116975	71576
99	2	116975	71189
100	2	116975	70898
0	3	116475	134167
1	3	116475	134167
2	3	116475	134164
3	3	116475	134477
4	3	116475	135500
5	3	116475	136507
6	3	116475	136448
7	3	116475	135254
8	3	116475	133096
9	3	116475	132061
10	3	116475	130427
11	3	116475	128898
12	3	116475	126837
13	3	116475	125105
14	3	116475	122761
15	3	116475	121196
16	3	116475	118716
17	3	116475	117374
18	3	116475	115149
19	3	116475	112521
20	3	116475	110767
21	3	116475	109364
22	3	116475	107825
23	3	116475	106573
24	3	116475	105057
25	3	116475	103337
26	3	116475	102450
27	3	116475	101278
28	3	116475	100560
29	3	116475	99801
30	3	116475	98890
31	3	116475	98113
32	3	116475	97564
33	3	116475	96134
34	3	116475	95648
35	3	116475	94308
36	3	116475	93430
37	3	116475	93234
38	3	116475	92521
39	3	116475	92047
40	3	116475	91961
41	3	116475	91232
42	3	116475	90548
43	3	116475	90432
44	3	116475	89939
45	3	116475	89562
46	3	116475	88955
47	3	116475	88622
48	3	116475	88249
49	3	116475	87454
50	3	116475	87409
51	3	116475	87228
52	3	116475	86644
53	3	116475	86492
54	3	116475	86258
55	3	116475	86094
56	3	116475	85215
57	3	116475	84714
58	3	116475	84106
59	3	116475	83658
60	3	116475	83569
61	3	116475	83222
62	3	116475	83107
63	3	116475	82832
64	3	116475	82476
65	3	116475	82093
66	3	116475	81534
67	3	116475	80976
68	3	116475	80696
69	3	116475	80445
70	3	116475	80086
71	3	116475	79799
72	3	116475	79444
73	3	116475	78851
74	3	116475	78382
75	3	116475	78314
76	3	116475	77905
77	3	116475	77328
78	3	116475	76755
79	3	116475	76432
80	3	116475	76263
81	3	116475	75292
82	3	116475	75313
83	3	116475	74778
84	3	116475	74671
85	3	116475	74407
86	3	116475	73921
87	3	116475	73542
88	3	116475	73173
89	3	116475	72973
90	3	116475	72675
91	3	116475	72527
92	3	116475	72173
93	3	116475	71718
94	3	116475	71381
95	3	116475	71423
96	3	116475	71514
97	3	116475	71134
98	3	116475	71182
99	3	116475	71214
100	3	116475	71093
0	4	115970	133467
1	4	115970	133467
2	4	115970	133448
3	4	115970	133916
4	4	115970	134622
5	4	115970	136589
6	4	115970	135666
7	4	115970	133702
8	4	115970	131865
9	4	115970	130934
10	4	115970	128740
11	4	115970	127364
12	4	115970	126144
13	4	115970	123921
14	4	115970	121697
15	4	115970	120396
16	4	115970	118066
17	4	115970	116014
18	4	115970	114494
19	4	115970	111449
20	4	115970	109646
21	4	115970	108443
22	4	115970	107000
23	4	115970	105917
24	4	115970	104286
25	4	115970	103211
26	4	115970	102258
27	4	115970	100965
28	4	115970	99816
29	4	115970	99254
30	4	115970	98615
31	4	115970	97655
32	4	115970	96620
33	4	115970	96006
34	4	115970	95699
35	4	115970	94434
36	4	115970	93904
37	4	115970	93599
38	4	115970	92641
39	4	115970	92322
40	4	115970	92187
41	4	115970	91505
42	4	115970	90625
43	4	115970	90078
44	4	115970	89413
45	4	115970	89527
46	4	115970	88894
47	4	115970	88699
48	4	115970	87976
49	4	115970	87623
50	4	115970	87580
51	4	115970	87435
52	4	115970	86254
53	4	115970	86238
54	4	115970	85963
55	4	115970	85700
56	4	115970	85092
57	4	115970	84635
58	4	115970	84036
59	4	115970	83784
60	4	115970	83259
61	4	115970	83033
62	4	115970	82559
63	4	115970	81921
64	4	115970	81811
65	4	115970	81224
66	4	115970	81191
67	4	115970	80766
68	4	115970	80273
69	4	115970	80232
70	4	115970	79711
71	4	115970	78944
72	4	115970	78341
73	4	115970	78425
74	4	115970	77597
75	4	115970	77477
76	4	115970	77237
77	4	115970	76858
78	4	115970	76747
79	4	115970	76440
80	4	115970	76284
81	4	115970	75310
82	4	115970	75000
83	4	115970	74497
84	4	115970	74255
85	4	115970	73949
86	4	115970	73553
87	4	115970	73441
88	4	115970	72771
89	4	115970	72624
90	4	115970	72193
91	4	115970	71946
92	4	115970	71802
93	4	115970	71502
94	4	115970	71560
95	4	115970	71373
96	4	115970	71161
97	4	115970	71051
98	4	115970	70936
99	4	115970	70736
100	4	115970	70482
0	5	115442	132288
1	5	115442	132288
2	5	115442	132266
3	5	115442	132940
4	5	115442	133836
5	5	115442	135685
6	5	115442	135594
7	5	115442	134508
8	5	115442	132774
9	5	115442	130530
10	5	115442	129205
11	5	115442	127553
12	5	115442	125199
13	5	115442	123725
14	5	115442	121226
15	5	115442	120158
16	5	115442	117641
17	5	115442	115638
18	5	115442	113884
19	5	115442	111730
20	5	115442	109855
21	5	115442	108745
